year,team,rec_rank,rec_points,draft_picks_total,draft_score_total,first_round_total,draft_years_covered,complete_window,expected_draft_score,development_residual
2013,Murray State,140,33.47,0,0,0,3,True,-3.177493509982953,3.177493509982953
2013,Tennessee State,143,30.63,0,0,0,3,True,-3.6833902906782336,3.6833902906782336
2013,Richmond,144,29.99,1,3,0,3,True,-3.7973951990039314,6.797395199003931
2013,Central Arkansas,145,28.88,2,2,0,3,True,-3.995122461881312,5.995122461881312
2013,Delaware,147,28.63,1,2,0,3,True,-4.039655629196038,6.039655629196038
2013,Jackson State,148,28.24,0,0,0,3,True,-4.10912737020701,4.10912737020701
2013,Southern Illinois,151,25.26,0,0,0,3,True,-4.639962724598536,4.639962724598536
2013,Eastern Washington,154,23.93,2,7,0,3,True,-4.876879174712877,11.876879174712876
2013,Bethune-Cookman,155,23.74,0,0,0,3,True,-4.910724381872068,4.910724381872068
2013,Villanova,156,22.47,2,6,0,3,True,-5.136952871830873,11.136952871830873
2013,Montana State,157,22.21,1,1,0,3,True,-5.183267365838187,6.183267365838187
2013,Illinois State,158,22.06,1,2,0,3,True,-5.2099872662270235,7.2099872662270235
2013,Northern Arizona,159,21.71,0,0,0,3,True,-5.272333700467639,5.272333700467639
2013,The Citadel,161,21.42,0,0,0,3,True,-5.32399217455272,5.32399217455272
2013,Stephen F. Austin,162,21.18,1,3,0,3,True,-5.3667440151748576,8.366744015174858
2013,Sam Houston,164,20.96,2,6,0,3,True,-5.4059332024118145,11.405933202411815
2013,Lehigh,165,20.11,0,0,0,3,True,-5.557345971281882,5.557345971281882
2013,Montana,166,19.94,1,1,0,3,True,-5.587628525055895,6.587628525055895
2013,SE Louisiana,169,17.21,1,1,0,3,True,-6.0739307121326975,7.0739307121326975
2013,Northern Colorado,170,16.28,0,0,0,3,True,-6.239594094543476,6.239594094543476
2013,Florida A&M,172,15.66,0,0,0,3,True,-6.350036349483995,6.350036349483995
2013,Lamar,173,14.99,1,4,0,3,True,-6.46938523788746,10.46938523788746
2013,James Madison,178,13.66,0,0,0,3,True,-6.706301688001799,6.706301688001799
2013,Wagner,179,13.06,1,1,0,3,True,-6.81318128955714,7.81318128955714
2013,Brown,181,11.99,0,0,0,3,True,-7.003783245664165,7.003783245664165
2013,William & Mary,182,11.99,1,1,0,3,True,-7.003783245664165,8.003783245664165
2013,South Dakota State,185,10.0,1,5,0,3,True,-7.358267257489381,12.35826725748938
2013,Alabama A&M,186,9.99,0,0,0,3,True,-7.360048584181969,7.360048584181969
2013,Presbyterian,187,9.99,0,0,0,3,True,-7.360048584181969,7.360048584181969
2013,Towson,188,9.94,0,0,0,3,True,-7.368955217644915,7.368955217644915
2013,Youngstown State,192,9.05,2,6,0,3,True,-7.527493293285337,13.527493293285337
2013,UT Martin,194,8.82,0,0,0,3,True,-7.568463807214885,7.568463807214885
2013,Fordham,195,8.51,1,3,0,3,True,-7.623684934685144,10.623684934685144
2013,Alabama State,196,8.12,1,1,0,3,True,-7.693156675696116,8.693156675696116
2013,Western Carolina,198,7.83,1,1,0,3,True,-7.744815149781197,8.744815149781196
2013,Bucknell,199,7.79,1,3,0,3,True,-7.751940456551553,10.751940456551553
2013,Maine,200,7.32,2,2,0,3,True,-7.835662811103237,9.835662811103237
2013,Portland State,202,6.81,0,0,0,3,True,-7.926510472425278,7.926510472425278
2013,Weber State,203,6.67,1,3,0,3,True,-7.951449046121524,10.951449046121525
2013,Northern Iowa,204,6.67,2,5,0,3,True,-7.951449046121524,12.951449046121525
2013,Grambling,205,6.67,1,4,0,3,True,-7.951449046121524,11.951449046121525
2013,Western Illinois,206,6.67,0,0,0,3,True,-7.951449046121524,7.951449046121524
2013,Southeast Missouri State,207,6.67,1,1,0,3,True,-7.951449046121524,8.951449046121525
2013,North Dakota,208,6.67,0,0,0,3,True,-7.951449046121524,7.951449046121524
2013,South Dakota,209,6.67,0,0,0,3,True,-7.951449046121524,7.951449046121524
2013,Gardner-Webb,210,5.98,0,0,0,3,True,-8.074360587910165,8.074360587910165
2013,Texas Southern,212,3.33,0,0,0,3,True,-8.546412161446256,8.546412161446256
2013,Elon,214,1.97,0,0,0,3,True,-8.788672591638363,8.788672591638363
2013,Rhode Island,215,0.0,0,0,0,3,True,-9.1395939500784,9.1395939500784
2013,North Dakota State,218,0.0,2,9,1,3,True,-9.1395939500784,18.1395939500784
2014,Alabama,1,319.71,32,138,11,3,True,47.81120173868513,90.18879826131487
2014,LSU,2,299.29,18,74,4,3,True,44.17373263241836,29.826267367581643
2014,Ohio State,3,296.08,23,103,7,3,True,43.60192676409728,59.39807323590272
2014,Florida State,4,286.79,12,40,2,3,True,41.94707426668209,-1.9470742666820868
2014,Texas A&M,5,278.08,15,46,1,3,True,40.39553871743704,5.6044612825629585
2014,Auburn,6,277.12,14,38,0,3,True,40.2245313549485,-2.2245313549485033
2014,Tennessee,7,274.77,9,30,1,3,True,39.80591958219008,-9.805919582190079
2014,Georgia,8,273.39,14,53,4,3,True,39.56009649861279,13.439903501387207
2014,Florida,9,267.4,18,65,2,3,True,38.49308180975197,26.50691819024803
2014,USC,10,264.86,13,49,2,3,True,38.040624829834364,10.959375170165636
2014,Notre Dame,11,260.44,12,43,3,3,True,37.253278431710015,5.746721568289985
2014,Miami,12,256.08,20,42,1,3,True,36.4766199937412,5.523380006258797
2014,Stanford,13,250.05,11,41,2,3,True,35.402479998110024,5.597520001889976
2014,Oklahoma,14,248.94,16,61,3,3,True,35.204752735232645,25.795247264767355
2014,Ole Miss,15,241.12,14,42,1,3,True,33.81175526162803,8.18824473837197
2014,Clemson,16,240.73,15,63,5,3,True,33.74228352061706,29.257716479382943
2014,Texas,17,239.85,7,19,0,3,True,33.58552677166922,-14.585526771669223
2014,UCLA,18,239.74,11,40,3,3,True,33.56593217805075,6.434067821949249
2014,South Carolina,19,239.33,4,14,1,3,True,33.4928977836546,-19.4928977836546
2014,Michigan,20,233.54,18,72,4,3,True,32.46150962864555,39.53849037135445
2014,Oregon,21,232.44,6,13,0,3,True,32.26556369246076,-19.26556369246076
2014,Kentucky,22,225.4,5,20,1,3,True,31.011509700878094,-11.011509700878094
2014,Arizona State,23,223.19,6,16,1,3,True,30.617836501815923,-14.617836501815923
2014,Penn State,24,221.35,13,41,1,3,True,30.290072390379542,10.709927609620458
2014,Baylor,25,218.13,2,5,0,3,True,29.716485195365877,-24.716485195365877
2014,Michigan State,26,217.62,5,18,0,3,True,29.62563753404384,-11.62563753404384
2014,Oklahoma State,27,217.59,8,18,0,3,True,29.62029355396607,-11.620293553966071
2014,Virginia Tech,28,217.39,9,23,2,3,True,29.58466702011429,-6.5846670201142885
2014,Arkansas,29,215.5,8,20,1,3,True,29.247996275214966,-9.247996275214966
2014,North Carolina,30,213.58,10,29,1,3,True,28.905981550237875,0.09401844976212459
2014,Arizona,31,213.29,2,3,0,3,True,28.854323076152788,-25.854323076152788
2014,Wisconsin,32,205.44,12,36,2,3,True,27.45598162247041,8.54401837752959
2014,Virginia,33,205.34,4,10,0,3,True,27.43816835554452,-17.43816835554452
2014,NC State,34,201.31,14,48,2,3,True,26.72029369843115,21.27970630156885
2014,Nebraska,35,200.24,2,3,0,3,True,26.529691742324125,-23.529691742324125
2014,Mississippi State,36,199.92,10,35,3,3,True,26.47268928816127,8.52731071183873
2014,Missouri,37,198.53,4,16,1,3,True,26.225084877891398,-10.225084877891398
2014,Washington,38,198.52,18,70,3,3,True,26.22330355119881,43.77669644880119
2014,West Virginia,39,194.85,8,24,0,3,True,25.569556655018637,-1.569556655018637
2014,Texas Tech,40,191.82,4,12,1,3,True,25.029814667164167,-13.029814667164167
2014,Maryland,41,190.98,6,20,2,3,True,24.880183224986688,-4.880183224986688
2014,South Florida,42,189.74,5,12,0,3,True,24.65929871510565,-12.659298715105649
2014,TCU,43,188.64,7,20,1,3,True,24.463352778920857,-4.463352778920857
2014,Pittsburgh,44,187.66,9,24,0,3,True,24.288782763047138,-0.2887827630471378
2014,Louisville,45,183.64,6,21,2,3,True,23.572689432626348,-2.5726894326263476
2014,Vanderbilt,46,183.05,5,17,0,3,True,23.4675911577636,-6.4675911577636
2014,Northwestern,47,182.68,4,6,0,3,True,23.401682070137802,-17.401682070137802
2014,Indiana,48,180.46,4,11,0,3,True,23.006227544383044,-12.006227544383044
2014,Kansas State,49,178.29,5,13,0,3,True,22.61967965209122,-9.619679652091222
2014,Kansas,50,177.14,1,3,0,3,True,22.414827082443484,-19.414827082443484
2014,Boston College,51,177.12,9,32,1,3,True,22.41126442905831,9.58873557094169
2014,Syracuse,52,176.87,2,2,0,3,True,22.366731261743585,-20.366731261743585
2014,Washington State,53,176.62,5,12,1,3,True,22.32219809442886,-10.32219809442886
2014,Georgia Tech,54,175.71,1,1,0,3,True,22.16009736540326,-21.16009736540326
2014,California,55,174.52,5,10,0,3,True,21.948119488985167,-11.948119488985167
2014,Rutgers,56,174.14,4,8,0,3,True,21.88042907466678,-13.880429074666779
2014,Minnesota,57,172.32,2,3,0,3,True,21.55622761661558,-18.55622761661558
2014,Iowa,58,171.84,11,44,2,3,True,21.470723935371307,22.529276064628693
2014,Iowa State,59,171.65,2,7,0,3,True,21.436878728212115,-14.436878728212115
2014,Oregon State,60,166.96,2,5,0,3,True,20.601436509387867,-15.601436509387867
2014,Duke,61,166.35,1,7,1,3,True,20.492775581139934,-13.492775581139934
2014,Marshall,62,165.64,0,0,0,3,True,20.36630138596611,-20.36630138596611
2014,Boise State,63,163.09,5,15,1,3,True,19.912063079355914,-4.912063079355914
2014,BYU,64,161.71,3,11,0,3,True,19.666239995778632,-8.666239995778632
2014,Cincinnati,65,161.43,3,3,0,3,True,19.61636284838614,-16.61636284838614
2014,Utah,66,160.67,14,39,1,3,True,19.48098201974937,19.51901798025063
2014,Wake Forest,67,160.4,4,11,0,3,True,19.43288619904947,-8.43288619904947
2014,UCF,68,159.55,6,26,1,3,True,19.281473430179403,6.718526569820597
2014,Temple,69,156.27,8,24,1,3,True,18.697198275010205,5.302801724989795
2014,Purdue,70,156.02,2,4,0,3,True,18.65266510769548,-14.65266510769548
2014,Western Michigan,71,153.42,5,19,1,3,True,18.18952016762233,0.8104798323776699
2014,Illinois,72,153.35,2,5,0,3,True,18.17705088077421,-13.17705088077421
2014,San Diego State,73,147.92,6,20,1,3,True,17.20979048669837,2.7902095133016296
2014,Colorado,74,147.9,6,19,0,3,True,17.206227833313196,1.7937721666868036
2014,Houston,75,144.26,7,21,1,3,True,16.55782491721079,4.442175082789209
2014,East Carolina,76,136.87,1,5,0,3,True,15.241424491387509,-10.241424491387509
2014,Old Dominion,77,136.07,2,5,0,3,True,15.098918355980384,-10.098918355980384
2014,Memphis,78,135.91,5,16,0,3,True,15.07041712889896,0.9295828711010401
2014,Tulsa,79,130.3,0,0,0,3,True,14.071092854356522,-14.071092854356522
2014,SMU,80,128.23,3,7,0,3,True,13.70235822899059,-6.70235822899059
2014,Nevada,81,126.15,1,5,0,3,True,13.331842276932079,-8.331842276932079
2014,Southern Miss,82,125.74,3,8,0,3,True,13.258807882535926,-5.258807882535926
2014,San José State,83,124.98,2,5,0,3,True,13.123427053899164,-8.123427053899164
2014,Fresno State,84,124.42,1,1,0,3,True,13.023672759114177,-12.023672759114177
2014,Middle Tennessee,85,124.03,1,1,0,3,True,12.954201018103205,-11.954201018103205
2014,Colorado State,86,122.77,2,5,0,3,True,12.72975385483699,-7.729753854836989
2014,App State,87,121.25,1,1,0,3,True,12.458992197563457,-11.458992197563457
2014,Western Kentucky,88,121.12,4,14,0,3,True,12.435834950559801,1.5641650494401986
2014,Louisiana Tech,89,119.17,5,12,0,3,True,12.088476245504943,-0.0884762455049426
2014,Tulane,90,118.86,4,4,0,3,True,12.033255118034681,-8.033255118034681
2014,Rice,91,117.7,0,0,0,3,True,11.826621221694356,-11.826621221694356
2014,Toledo,92,115.38,6,14,0,3,True,11.413353429013704,2.5866465709862965
2014,New Mexico,93,112.56,1,1,0,3,True,10.9110193017036,-9.9110193017036
2014,Florida Atlantic,94,111.77,3,9,0,3,True,10.770294492989066,-1.7702944929890663
2014,Arkansas State,95,111.51,0,0,0,3,True,10.723979998981754,-10.723979998981754
2014,Georgia Southern,96,111.25,1,2,0,3,True,10.677665504974438,-8.677665504974438
2014,Texas State,97,109.9,0,0,0,3,True,10.437186401474921,-10.437186401474921
2014,Northern Illinois,98,109.52,3,10,0,3,True,10.369495987156537,-0.36949598715653664
2014,Hawai'i,99,108.34,2,6,0,3,True,10.159299437431034,-4.159299437431034
2014,Buffalo,100,108.06,1,1,0,3,True,10.109422290038541,-9.109422290038541
2014,Ball State,101,107.53,0,0,0,3,True,10.015011975331323,-10.015011975331323
2014,Ohio,102,105.12,3,7,0,3,True,9.585712242417372,-2.5857122424173724
2014,North Texas,103,105.0,0,0,0,3,True,9.564336322106303,-9.564336322106303
2014,Yale,104,103.87,1,1,0,3,True,9.363046405843743,-8.363046405843743
2014,Georgia State,105,102.91,1,1,0,3,True,9.192039043355198,-8.192039043355198
2014,Bowling Green,106,102.64,1,1,0,3,True,9.143943222655295,-8.143943222655295
2014,Louisiana,107,102.49,3,6,0,3,True,9.117223322266458,-3.117223322266458
2014,Navy,108,101.9,0,0,0,3,True,9.012125047403707,-9.012125047403707
2014,Florida International,109,100.66,2,5,0,3,True,8.791240537522668,-3.7912405375226683
2014,UConn,110,98.31,2,6,0,3,True,8.372628764764247,-2.3726287647642472
2014,Utah State,111,97.8,2,2,0,3,True,8.281781103442206,-6.281781103442206
2014,Air Force,112,97.78,1,1,0,3,True,8.278218450057029,-7.278218450057029
2014,Akron,113,97.33,1,1,0,3,True,8.198058748890524,-7.198058748890524
2014,UAB,114,96.13,0,0,0,3,True,7.984299545779841,-7.984299545779841
2014,South Alabama,115,96.08,1,5,0,3,True,7.975392912316895,-2.975392912316895
2014,Central Michigan,116,91.2,3,8,0,3,True,7.106105486333455,0.8938945136665453
2014,UNLV,117,91.15,0,0,0,3,True,7.0971988528705126,-7.0971988528705126
2014,UTEP,118,89.53,2,7,0,3,True,6.808623928671089,0.19137607132891077
2014,Charlotte,119,89.2,2,8,0,3,True,6.749840147815652,1.250159852184348
2014,Massachusetts,120,87.9,1,5,0,3,True,6.518267677779081,-1.5182676777790807
2014,Army,121,87.22,0,0,0,3,True,6.397137462683025,-6.397137462683025
2014,New Mexico State,122,86.79,1,3,0,3,True,6.3205404149017,-3.3205404149017
2014,Kent State,123,86.65,0,0,0,3,True,6.295601841205453,-6.295601841205453
2014,Eastern Michigan,124,84.89,2,4,0,3,True,5.982088343309785,-1.9820883433097851
2014,Miami (OH),125,84.76,0,0,0,3,True,5.958931096306129,-5.958931096306129
2014,UL Monroe,126,84.48,1,1,0,3,True,5.909053948913636,-4.909053948913636
2014,UTSA,127,81.73,1,7,1,3,True,5.419189108451656,1.580810891548344
2014,Wyoming,128,80.87,4,11,1,3,True,5.265995012889,5.734004987111
2014,Idaho,129,77.86,1,1,0,3,True,4.729815678419705,-3.7298156784197047
2014,Illinois State,130,75.99,1,2,0,3,True,4.396707586905556,-2.3967075869055563
2014,Chattanooga,131,69.28,1,1,0,3,True,3.201437376178326,-2.201437376178326
2014,Troy,132,64.21,1,4,0,3,True,2.2983047430356915,1.7016952569643085
2014,Portland State,133,63.88,0,0,0,3,True,2.239520962180256,-2.239520962180256
2014,Northern Arizona,134,53.85,0,0,0,3,True,0.45285028951346895,-0.45285028951346895
2014,Jacksonville State,136,47.91,1,2,0,3,True,-0.6052577658844083,2.6052577658844083
2014,Southern Illinois,139,41.96,0,0,0,3,True,-1.6651471479748752,1.6651471479748752
2014,Harvard,140,41.25,0,0,0,3,True,-1.7916213431486954,1.7916213431486954
2014,South Carolina State,141,40.82,1,5,0,3,True,-1.8682183909300232,6.868218390930023
2014,North Dakota State,142,36.88,1,2,0,3,True,-2.570061107810096,4.570061107810096
2014,Samford,144,34.42,0,0,0,3,True,-3.0082674741869955,3.0082674741869955
2014,Tennessee Tech,145,32.99,0,0,0,3,True,-3.2629971912272246,3.2629971912272246
2014,Furman,148,30.83,0,0,0,3,True,-3.6477637568264534,3.6477637568264534
2014,Princeton,149,30.57,0,0,0,3,True,-3.694078250833768,3.694078250833768
2014,Missouri State,151,28.44,0,0,0,3,True,-4.073500836355229,4.073500836355229
2014,Tennessee State,153,26.59,0,0,0,3,True,-4.403046274484198,4.403046274484198
2014,Murray State,155,25.6,1,4,0,3,True,-4.57939761705051,8.57939761705051
2014,Northern Iowa,157,24.32,1,2,0,3,True,-4.807407433701905,6.807407433701905
2014,Eastern Illinois,158,24.03,0,0,0,3,True,-4.859065907786986,4.859065907786986
2014,Southeast Missouri State,161,23.39,2,2,0,3,True,-4.973070816112684,6.973070816112684
2014,Towson,162,21.77,0,0,0,3,True,-5.261645740312105,5.261645740312105
2014,Bethune-Cookman,163,20.62,0,0,0,3,True,-5.466498309959842,5.466498309959842
2014,Northern Colorado,164,20.55,0,0,0,3,True,-5.478967596807966,5.478967596807966
2014,Delaware,165,20.34,2,7,0,3,True,-5.516375457352335,12.516375457352336
2014,James Madison,166,20.2,1,1,0,3,True,-5.5413140310485804,6.5413140310485804
2014,Alabama State,167,20.09,2,8,1,3,True,-5.56090862466706,13.56090862466706
2014,Coastal Carolina,168,19.95,1,1,0,3,True,-5.5858471983633065,6.5858471983633065
2014,Monmouth,169,19.29,0,0,0,3,True,-5.703414760074182,5.703414760074182
2014,Richmond,170,19.26,1,3,0,3,True,-5.708758740151948,8.708758740151948
2014,Fordham,171,18.92,1,3,0,3,True,-5.769323847699975,8.769323847699976
2014,Youngstown State,173,18.81,2,6,0,3,True,-5.7889184413184545,11.788918441318454
2014,William & Mary,174,18.18,0,0,0,3,True,-5.9011420229515625,5.9011420229515625
2014,South Dakota State,175,17.23,2,6,0,3,True,-6.070368058747519,12.070368058747519
2014,Rhode Island,176,17.0,0,0,0,3,True,-6.111338572677067,6.111338572677067
2014,The Citadel,178,16.76,0,0,0,3,True,-6.154090413299203,6.154090413299203
2014,Eastern Washington,179,16.52,2,7,0,3,True,-6.19684225392134,13.19684225392134
2014,Lamar,180,16.46,1,4,0,3,True,-6.207530214076874,10.207530214076874
2014,Central Arkansas,182,15.73,1,1,0,3,True,-6.337567062635872,7.337567062635872
2014,Western Illinois,183,15.51,1,4,0,3,True,-6.37675624987283,10.37675624987283
2014,SE Louisiana,185,14.95,0,0,0,3,True,-6.476510544657816,6.476510544657816
2014,Jackson State,188,14.23,0,0,0,3,True,-6.604766066524226,6.604766066524226
2014,Pennsylvania,190,13.96,1,2,0,3,True,-6.6528618872241285,8.652861887224129
2014,Sam Houston,193,13.29,1,5,0,3,True,-6.7722107756275935,11.772210775627594
2014,Eastern Kentucky,196,13.24,0,0,0,3,True,-6.7811174090905375,6.7811174090905375
2014,Grambling,197,13.18,1,4,0,3,True,-6.791805369246072,10.791805369246072
2014,Presbyterian,199,12.63,0,0,0,3,True,-6.889778337338468,6.889778337338468
2014,Villanova,202,11.66,2,6,0,3,True,-7.062567026519603,13.062567026519602
2014,New Hampshire,203,11.22,0,0,0,3,True,-7.14094540099352,7.14094540099352
2014,UT Martin,206,10.84,0,0,0,3,True,-7.208635815311903,7.208635815311903
2014,Western Carolina,208,10.5,1,1,0,3,True,-7.2692009228599295,8.26920092285993
2014,Northwestern State,210,10.04,0,0,0,3,True,-7.3511419507190245,7.3511419507190245
2014,Delaware State,212,9.86,0,0,0,3,True,-7.383205831185627,7.383205831185627
2014,Hampton,214,9.04,0,0,0,3,True,-7.529274619977926,7.529274619977926
2014,North Carolina Central,217,8.89,0,0,0,3,True,-7.555994520366761,7.555994520366761
2014,Cornell,218,8.82,0,0,0,3,True,-7.568463807214885,7.568463807214885
2014,Norfolk State,219,8.64,0,0,0,3,True,-7.6005276876814865,7.6005276876814865
2014,Prairie View A&M,223,7.93,1,1,0,3,True,-7.7270018828553075,8.727001882855308
2014,Liberty,224,7.63,0,0,0,3,True,-7.7804416836329775,7.7804416836329775
2014,Lehigh,225,7.43,0,0,0,3,True,-7.816068217484759,7.816068217484759
2014,North Carolina A&T,226,6.67,3,8,0,3,True,-7.951449046121524,15.951449046121525
2014,Stephen F. Austin,228,6.67,1,3,0,3,True,-7.951449046121524,10.951449046121525
2014,Cal Poly,229,6.67,0,0,0,3,True,-7.951449046121524,7.951449046121524
2014,Elon,231,6.67,1,1,0,3,True,-7.951449046121524,8.951449046121525
2014,Montana State,232,6.64,0,0,0,3,True,-7.956793026199291,7.956793026199291
2014,South Dakota,233,6.64,0,0,0,3,True,-7.956793026199291,7.956793026199291
2014,Maine,234,6.59,1,1,0,3,True,-7.965699659662236,8.965699659662235
2014,Bucknell,235,6.31,1,3,0,3,True,-8.015576807054728,11.015576807054728
2014,Howard,242,3.98,0,0,0,3,True,-8.43062592642797,8.43062592642797
2014,Texas Southern,245,1.97,0,0,0,3,True,-8.788672591638363,8.788672591638363
2014,Marist,279,-0.03,0,0,0,3,True,-9.144937930156166,9.144937930156166
2014,Wagner,283,-0.03,1,1,0,3,True,-9.144937930156166,10.144937930156166
2014,Florida A&M,295,-0.03,0,0,0,3,True,-9.144937930156166,9.144937930156166
2014,North Dakota,300,-0.08,0,0,0,3,True,-9.153844563619112,9.153844563619112
2015,Alabama,1,311.1,31,135,11,3,True,46.277479456365995,88.722520543634
2015,USC,2,310.88,10,44,2,3,True,46.23829026912903,-2.238290269129031
2015,Florida State,3,287.06,9,32,2,3,True,41.995170087381986,-9.995170087381986
2015,Tennessee,4,286.26,5,12,0,3,True,41.85266395197486,-29.85266395197486
2015,LSU,5,284.37,24,102,6,3,True,41.51599320707554,60.48400679292446
2015,Georgia,6,282.54,20,77,6,3,True,41.19001042233175,35.80998957766825
2015,Ohio State,7,279.6,26,108,7,3,True,40.66630037471058,67.33369962528943
2015,Auburn,8,278.31,16,54,2,3,True,40.43650923136659,13.563490768633407
2015,Clemson,9,277.98,16,67,5,3,True,40.37772545051116,26.622274549488843
2015,Texas,10,272.49,9,25,0,3,True,39.399777096279784,-14.399777096279784
2015,Texas A&M,11,270.61,12,30,0,3,True,39.06488767807305,-9.064887678073049
2015,UCLA,12,269.68,9,32,2,3,True,38.89922429566227,-6.899224295662272
2015,Notre Dame,13,267.79,16,57,3,3,True,38.56255355076295,18.43744644923705
2015,Penn State,14,250.0,17,52,1,3,True,35.39357336464708,16.606426635352918
2015,Oklahoma,15,249.69,16,72,5,3,True,35.33835223717682,36.66164776282318
2015,Oregon,16,245.79,10,26,1,3,True,34.6436348270671,-8.643634827067103
2015,Ole Miss,17,245.71,10,32,0,3,True,34.62938421352639,-2.629384213526393
2015,Mississippi State,18,237.46,14,49,3,3,True,33.15978969214045,15.84021030785955
2015,Arizona State,19,232.73,7,23,2,3,True,32.31722216654584,-9.31722216654584
2015,South Carolina,20,230.49,8,29,2,3,True,31.918204987405908,-2.9182049874059075
2015,Florida,21,227.46,17,59,2,3,True,31.37846299955143,27.62153700044857
2015,Arkansas,22,222.51,7,19,1,3,True,30.496706286719863,-11.496706286719863
2015,Michigan State,23,221.77,5,14,0,3,True,30.364888111468282,-16.364888111468282
2015,Stanford,24,220.65,11,31,0,3,True,30.16537952189831,0.8346204781016908
2015,Missouri,25,217.98,5,16,0,3,True,29.689765294977036,-13.689765294977036
2015,Washington,26,215.83,15,52,2,3,True,29.3067800560704,22.6932199439296
2015,Miami,27,215.49,15,32,0,3,True,29.24621494852238,2.753785051477621
2015,North Carolina,28,214.05,6,14,0,3,True,28.989703904789557,-14.989703904789557
2015,Virginia Tech,29,212.07,6,23,2,3,True,28.63700121965693,-5.637001219656931
2015,Nebraska,30,211.72,3,3,0,3,True,28.574654785416314,-25.574654785416314
2015,NC State,31,208.69,13,44,2,3,True,28.034912797561844,15.965087202438156
2015,Texas Tech,32,203.18,5,14,1,3,True,27.05340178994529,-13.05340178994529
2015,Louisville,33,201.4,5,26,3,3,True,26.736325638664447,-0.7363256386644466
2015,California,34,198.77,5,10,0,3,True,26.267836718513536,-16.267836718513536
2015,West Virginia,35,198.02,8,22,0,3,True,26.13423721656936,-4.13423721656936
2015,Baylor,36,195.88,5,14,0,3,True,25.753033304355306,-11.753033304355306
2015,Michigan,37,194.82,17,54,3,3,True,25.56421267494087,28.43578732505913
2015,Kentucky,38,193.19,7,27,1,3,True,25.273856424048866,1.7261435759511343
2015,TCU,39,191.44,11,43,3,3,True,24.962124252845783,18.037875747154217
2015,Oklahoma State,40,191.28,6,16,0,3,True,24.933623025764362,-8.933623025764362
2015,Wisconsin,41,189.85,13,33,0,3,True,24.678893308724128,8.321106691275872
2015,Washington State,42,188.41,5,12,1,3,True,24.422382264991313,-12.422382264991313
2015,Arizona,43,186.57,2,3,0,3,True,24.094618153554933,-21.094618153554933
2015,Georgia Tech,44,185.45,1,1,0,3,True,23.89510956398496,-22.89510956398496
2015,Utah,45,183.38,13,39,0,3,True,23.526374938619036,15.473625061380964
2015,Pittsburgh,46,183.18,5,14,0,3,True,23.490748404767253,-9.490748404767253
2015,Maryland,47,182.31,8,24,2,3,True,23.33577298251201,0.6642270174879883
2015,Illinois,48,181.74,1,1,0,3,True,23.234237361034438,-22.234237361034438
2015,Vanderbilt,49,181.37,4,14,0,3,True,23.16832827340864,-9.16832827340864
2015,Virginia,50,179.92,6,14,0,3,True,22.910035902983232,-8.910035902983232
2015,Wake Forest,51,176.85,5,12,0,3,True,22.363168608358404,-10.363168608358404
2015,Duke,52,175.77,1,7,1,3,True,22.170785325558793,-15.170785325558793
2015,Indiana,53,175.35,4,8,0,3,True,22.095969604470053,-14.095969604470053
2015,Kansas State,54,175.02,3,8,0,3,True,22.037185823614617,-14.037185823614617
2015,Northwestern,55,174.83,2,3,0,3,True,22.003340616455425,-19.003340616455425
2015,Rutgers,56,172.19,4,8,0,3,True,21.53307036961192,-13.53307036961192
2015,Syracuse,57,172.06,4,5,0,3,True,21.509913122608264,-16.509913122608264
2015,Boise State,58,171.68,6,21,1,3,True,21.442222708289883,-0.44222270828988286
2015,Iowa,59,169.99,12,51,3,3,True,21.14117849724234,29.85882150275766
2015,Boston College,60,169.45,8,31,1,3,True,21.044986855842527,9.955013144157473
2015,Oregon State,61,167.89,3,3,0,3,True,20.76709989179864,-17.76709989179864
2015,San José State,62,167.14,2,5,0,3,True,20.633500389854465,-15.633500389854465
2015,Minnesota,63,167.01,6,13,0,3,True,20.61034314285081,-7.610343142850809
2015,Iowa State,64,166.5,2,7,0,3,True,20.51949548152877,-13.519495481528772
2015,BYU,65,165.06,2,8,0,3,True,20.262984437795954,-12.262984437795954
2015,South Florida,66,163.15,2,6,0,3,True,19.92275103951145,-13.92275103951145
2015,Purdue,67,162.85,3,6,0,3,True,19.869311238733776,-13.869311238733776
2015,Cincinnati,68,162.45,3,6,0,3,True,19.798058171030217,-13.798058171030217
2015,Colorado,69,162.04,5,16,0,3,True,19.725023776634067,-3.7250237766340675
2015,San Diego State,70,161.96,4,14,1,3,True,19.710773163093357,-5.710773163093357
2015,UCF,71,160.78,6,25,1,3,True,19.50057661336785,5.499423386632149
2015,Fresno State,72,155.02,3,5,0,3,True,18.47453243843658,-13.47453243843658
2015,Kansas,73,153.94,2,4,0,3,True,18.28214915563696,-14.282149155636962
2015,Miami (OH),74,150.48,1,1,0,3,True,17.665810120001158,-16.665810120001158
2015,Marshall,75,149.98,2,3,0,3,True,17.576743785371708,-14.576743785371708
2015,Western Michigan,76,147.78,2,6,0,3,True,17.184851913002127,-11.184851913002127
2015,Memphis,77,146.79,7,20,0,3,True,17.00850057043581,2.9914994295641897
2015,Louisiana,78,146.18,5,14,0,3,True,16.899839642187885,-2.899839642187885
2015,Florida Atlantic,79,146.02,3,8,0,3,True,16.87133841510646,-8.871338415106461
2015,Temple,80,143.34,9,18,0,3,True,16.3939428614926,1.6060571385073992
